BINCODE	NAME	IDENTIFIER	DESCRIPTION	TYPE
'15.7.2.2'	'RNA biosynthesis.transcriptional activation.MYB superfamily.MYB-related transcription factor'	'eme31860'	'RNA biosynthesis.transcriptional activation.MYB superfamily.MYB-related transcription factor (original description: pep supercontig:ASM34128v1:scaf_5:118221:120281:1 gene:Gasu_09320 transcript:EME31860 gene_biotype:protein_coding transcript_biotype:protein_coding description:myb domain-containing protein)'	T
'15.7.2.2'	'RNA biosynthesis.transcriptional activation.MYB superfamily.MYB-related transcription factor'	'eme27793'	'RNA biosynthesis.transcriptional activation.MYB superfamily.MYB-related transcription factor (original description: pep supercontig:ASM34128v1:scaf_43:22941:24251:1 gene:Gasu_46180 transcript:EME27793 gene_biotype:protein_coding transcript_biotype:protein_coding description:myb family transcription factor)'	T
'15.7.2.2'	'RNA biosynthesis.transcriptional activation.MYB superfamily.MYB-related transcription factor'	'eme32596'	'RNA biosynthesis.transcriptional activation.MYB superfamily.MYB-related transcription factor (original description: pep supercontig:ASM34128v1:scaf_1:232920:233920:1 gene:Gasu_03640 transcript:EME32596 gene_biotype:protein_coding transcript_biotype:protein_coding description:MYB-related protein)'	T
'15.7.2.2'	'RNA biosynthesis.transcriptional activation.MYB superfamily.MYB-related transcription factor'	'eme26458'	'RNA biosynthesis.transcriptional activation.MYB superfamily.MYB-related transcription factor (original description: pep supercontig:ASM34128v1:scaf_65:57247:58970:-1 gene:Gasu_59450 transcript:EME26458 gene_biotype:protein_coding transcript_biotype:protein_coding description:myb domain-containing protein)'	T
'15.7.2.2'	'RNA biosynthesis.transcriptional activation.MYB superfamily.MYB-related transcription factor'	'eme27093'	'RNA biosynthesis.transcriptional activation.MYB superfamily.MYB-related transcription factor (original description: pep supercontig:ASM34128v1:scaf_53:44637:45950:-1 gene:Gasu_53140 transcript:EME27093 gene_biotype:protein_coding transcript_biotype:protein_coding description:myb domain-containing protein)'	T
'15.7.2.2'	'RNA biosynthesis.transcriptional activation.MYB superfamily.MYB-related transcription factor'	'eme30845'	'RNA biosynthesis.transcriptional activation.MYB superfamily.MYB-related transcription factor (original description: pep supercontig:ASM34128v1:scaf_12:90666:92020:-1 gene:Gasu_18610 transcript:EME30845 gene_biotype:protein_coding transcript_biotype:protein_coding description:myb domain-containing protein)'	T
'15.7.2.3'	'RNA biosynthesis.transcriptional activation.MYB superfamily.G2-like GARP transcription factor'	''	''	
'15.7.3'	'RNA biosynthesis.transcriptional activation.HB (Homeobox) superfamily'	''	''	
'15.7.3.1'	'RNA biosynthesis.transcriptional activation.HB (Homeobox) superfamily.HD-ZIP I/II transcription factor'	''	''	
'15.7.3.2'	'RNA biosynthesis.transcriptional activation.HB (Homeobox) superfamily.HD-ZIP III transcription factor'	''	''	
'15.7.3.3'	'RNA biosynthesis.transcriptional activation.HB (Homeobox) superfamily.HD-ZIP IV transcription factor'	''	''	
'15.7.3.4'	'RNA biosynthesis.transcriptional activation.HB (Homeobox) superfamily.KNOX transcription factor'	'eme30635'	'RNA biosynthesis.transcriptional activation.HB (Homeobox) superfamily.KNOX transcription factor (original description: pep supercontig:ASM34128v1:scaf_14:130141:131041:1 gene:Gasu_20940 transcript:EME30635 gene_biotype:protein_coding transcript_biotype:protein_coding description:transcription factor)'	T
'15.7.3.5'	'RNA biosynthesis.transcriptional activation.HB (Homeobox) superfamily.BEL transcription factor'	''	''	
'15.7.3.6'	'RNA biosynthesis.transcriptional activation.HB (Homeobox) superfamily.WOX transcription factor'	''	''	
'15.7.3.7'	'RNA biosynthesis.transcriptional activation.HB (Homeobox) superfamily.HOX-like transcription factor'	''	''	
'15.7.3.8'	'RNA biosynthesis.transcriptional activation.HB (Homeobox) superfamily.PHD transcription factor'	''	''	
'15.7.3.9'	'RNA biosynthesis.transcriptional activation.HB (Homeobox) superfamily.LD transcription factor'	''	''	
'15.7.3.10'	'RNA biosynthesis.transcriptional activation.HB (Homeobox) superfamily.SAWADEE transcription factor'	''	''	
'15.7.3.11'	'RNA biosynthesis.transcriptional activation.HB (Homeobox) superfamily.PINTOX transcription factor'	''	''	
'15.7.3.12'	'RNA biosynthesis.transcriptional activation.HB (Homeobox) superfamily.NDX transcription factor'	''	''	
'15.7.3.13'	'RNA biosynthesis.transcriptional activation.HB (Homeobox) superfamily.zf-HD transcription factor'	''	''	
'15.7.4'	'RNA biosynthesis.transcriptional activation.bZIP superfamily'	''	''	
'15.7.4.1'	'RNA biosynthesis.transcriptional activation.bZIP superfamily.bZIP transcription factor'	'eme31579'	'RNA biosynthesis.transcriptional activation.bZIP superfamily.bZIP transcription factor (original description: pep supercontig:ASM34128v1:scaf_7:161131:161551:1 gene:Gasu_12500 transcript:EME31579 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'15.7.4.1'	'RNA biosynthesis.transcriptional activation.bZIP superfamily.bZIP transcription factor'	'eme28284'	'RNA biosynthesis.transcriptional activation.bZIP superfamily.bZIP transcription factor (original description: pep supercontig:ASM34128v1:scaf_38:112684:114410:-1 gene:Gasu_42830 transcript:EME28284 gene_biotype:protein_coding transcript_biotype:protein_coding description:bZIP transcription factor isoform 1)'	T
'15.7.4.1'	'RNA biosynthesis.transcriptional activation.bZIP superfamily.bZIP transcription factor'	'eme28283'	'RNA biosynthesis.transcriptional activation.bZIP superfamily.bZIP transcription factor (original description: pep supercontig:ASM34128v1:scaf_38:112856:114680:-1 gene:Gasu_42830 transcript:EME28283 gene_biotype:protein_coding transcript_biotype:protein_coding description:bZIP transcription factor isoform 1)'	T
'15.7.4.1'	'RNA biosynthesis.transcriptional activation.bZIP superfamily.bZIP transcription factor'	'eme31050'	'RNA biosynthesis.transcriptional activation.bZIP superfamily.bZIP transcription factor (original description: pep supercontig:ASM34128v1:scaf_11:211271:212341:1 gene:Gasu_18070 transcript:EME31050 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'15.7.4.1'	'RNA biosynthesis.transcriptional activation.bZIP superfamily.bZIP transcription factor'	'eme31051'	'RNA biosynthesis.transcriptional activation.bZIP superfamily.bZIP transcription factor (original description: pep supercontig:ASM34128v1:scaf_11:212351:213091:1 gene:Gasu_18080 transcript:EME31051 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'15.7.4.1'	'RNA biosynthesis.transcriptional activation.bZIP superfamily.bZIP transcription factor'	'eme28766'	'RNA biosynthesis.transcriptional activation.bZIP superfamily.bZIP transcription factor (original description: pep supercontig:ASM34128v1:scaf_32:110191:112211:1 gene:Gasu_38150 transcript:EME28766 gene_biotype:protein_coding transcript_biotype:protein_coding description:transcription factor)'	T
'15.7.4.1'	'RNA biosynthesis.transcriptional activation.bZIP superfamily.bZIP transcription factor'	'eme28180'	'RNA biosynthesis.transcriptional activation.bZIP superfamily.bZIP transcription factor (original description: pep supercontig:ASM34128v1:scaf_39:97301:98011:1 gene:Gasu_43450 transcript:EME28180 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'15.7.4.1'	'RNA biosynthesis.transcriptional activation.bZIP superfamily.bZIP transcription factor'	'eme28660'	'RNA biosynthesis.transcriptional activation.bZIP superfamily.bZIP transcription factor (original description: pep supercontig:ASM34128v1:scaf_33:91706:93690:-1 gene:Gasu_38680 transcript:EME28660 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'15.7.4.1'	'RNA biosynthesis.transcriptional activation.bZIP superfamily.bZIP transcription factor'	'eme28695'	'RNA biosynthesis.transcriptional activation.bZIP superfamily.bZIP transcription factor (original description: pep supercontig:ASM34128v1:scaf_33:146111:148051:1 gene:Gasu_39020 transcript:EME28695 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'15.7.4.1'	'RNA biosynthesis.transcriptional activation.bZIP superfamily.bZIP transcription factor'	'eme26895'	'RNA biosynthesis.transcriptional activation.bZIP superfamily.bZIP transcription factor (original description: pep supercontig:ASM34128v1:scaf_56:39706:41310:-1 gene:Gasu_54680 transcript:EME26895 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'15.7.4.1'	'RNA biosynthesis.transcriptional activation.bZIP superfamily.bZIP transcription factor'	'eme31964'	'RNA biosynthesis.transcriptional activation.bZIP superfamily.bZIP transcription factor (original description: pep supercontig:ASM34128v1:scaf_4:14436:16040:-1 gene:Gasu_07140 transcript:EME31964 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'15.7.4.1'	'RNA biosynthesis.transcriptional activation.bZIP superfamily.bZIP transcription factor'	'eme30227'	'RNA biosynthesis.transcriptional activation.bZIP superfamily.bZIP transcription factor (original description: pep supercontig:ASM34128v1:scaf_17:48386:49640:-1 gene:Gasu_23820 transcript:EME30227 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'15.7.4.1'	'RNA biosynthesis.transcriptional activation.bZIP superfamily.bZIP transcription factor'	'eme30831'	'RNA biosynthesis.transcriptional activation.bZIP superfamily.bZIP transcription factor (original description: pep supercontig:ASM34128v1:scaf_12:69451:70701:1 gene:Gasu_18470 transcript:EME30831 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'15.7.4.1'	'RNA biosynthesis.transcriptional activation.bZIP superfamily.bZIP transcription factor'	'eme32334'	'RNA biosynthesis.transcriptional activation.bZIP superfamily.bZIP transcription factor (original description: pep supercontig:ASM34128v1:scaf_2:73756:74820:-1 gene:Gasu_04280 transcript:EME32334 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'15.7.4.2'	'RNA biosynthesis.transcriptional activation.bZIP superfamily.bZIP9/10/25 transcription factor'	''	''	
'15.7.4.3'	'RNA biosynthesis.transcriptional activation.bZIP superfamily.bZIP19/23/24 transcription factor'	''	''	
'15.7.4.4'	'RNA biosynthesis.transcriptional activation.bZIP superfamily.bZIP62 transcription factor'	''	''	
'15.7.4.5'	'RNA biosynthesis.transcriptional activation.bZIP superfamily.DOG transcription factor'	''	''	
'15.7.4.6'	'RNA biosynthesis.transcriptional activation.bZIP superfamily.HY5 transcription factor'	''	''	
'15.7.4.7'	'RNA biosynthesis.transcriptional activation.bZIP superfamily.TGA transcription factor activity'	''	''	
'15.7.4.7.1'	'RNA biosynthesis.transcriptional activation.bZIP superfamily.TGA transcription factor activity.TGA transcription factor'	''	''	
'15.7.4.7.2'	'RNA biosynthesis.transcriptional activation.bZIP superfamily.TGA transcription factor activity.BOP transcriptional co-activator'	''	''	
'15.7.5'	'RNA biosynthesis.transcriptional activation.B3 superfamily'	''	''	
'15.7.5.1'	'RNA biosynthesis.transcriptional activation.B3 superfamily.ARF transcription factor'	''	''	
'15.7.5.2'	'RNA biosynthesis.transcriptional activation.B3 superfamily.REM transcription factor'	''	''	
'15.7.5.3'	'RNA biosynthesis.transcriptional activation.B3 superfamily.RAV/NGATHA transcription factor'	''	''	
'15.7.5.4'	'RNA biosynthesis.transcriptional activation.B3 superfamily.LAV-VAL transcription factor'	''	''	
'15.7.5.5'	'RNA biosynthesis.transcriptional activation.B3 superfamily.LAV-ABI3 transcription factor'	''	''	
'15.7.6'	'RNA biosynthesis.transcriptional activation.NIN-like superfamily'	''	''	
'15.7.6.1'	'RNA biosynthesis.transcriptional activation.NIN-like superfamily.RKD transcription factor'	'eme30690'	'RNA biosynthesis.transcriptional activation.NIN-like superfamily.RKD transcription factor (original description: pep supercontig:ASM34128v1:scaf_13:30666:31900:-1 gene:Gasu_19360 transcript:EME30690 gene_biotype:protein_coding transcript_biotype:protein_coding description:transcription factor)'	T
'15.7.6.1'	'RNA biosynthesis.transcriptional activation.NIN-like superfamily.RKD transcription factor'	'eme27997'	'RNA biosynthesis.transcriptional activation.NIN-like superfamily.RKD transcription factor (original description: pep supercontig:ASM34128v1:scaf_41:104050:106100:-1 gene:Gasu_44980 transcript:EME27997 gene_biotype:protein_coding transcript_biotype:protein_coding description:transcription factor)'	T
'15.7.6.1'	'RNA biosynthesis.transcriptional activation.NIN-like superfamily.RKD transcription factor'	'eme28029'	'RNA biosynthesis.transcriptional activation.NIN-like superfamily.RKD transcription factor (original description: pep supercontig:ASM34128v1:scaf_41:154446:155950:-1 gene:Gasu_45270 transcript:EME28029 gene_biotype:protein_coding transcript_biotype:protein_coding description:RWP-RK domain-containing protein)'	T
'15.7.6.1'	'RNA biosynthesis.transcriptional activation.NIN-like superfamily.RKD transcription factor'	'eme31734'	'RNA biosynthesis.transcriptional activation.NIN-like superfamily.RKD transcription factor (original description: pep supercontig:ASM34128v1:scaf_6:190269:192033:-1 gene:Gasu_11100 transcript:EME31734 gene_biotype:protein_coding transcript_biotype:protein_coding description:transcription factor)'	T
'15.7.6.1'	'RNA biosynthesis.transcriptional activation.NIN-like superfamily.RKD transcription factor'	'eme28578'	'RNA biosynthesis.transcriptional activation.NIN-like superfamily.RKD transcription factor (original description: pep supercontig:ASM34128v1:scaf_34:99001:100734:1 gene:Gasu_39550 transcript:EME28578 gene_biotype:protein_coding transcript_biotype:protein_coding description:transcription factor)'	T
'15.7.6.1'	'RNA biosynthesis.transcriptional activation.NIN-like superfamily.RKD transcription factor'	'eme25952'	'RNA biosynthesis.transcriptional activation.NIN-like superfamily.RKD transcription factor (original description: pep supercontig:ASM34128v1:scaf_213:3481:4583:1 gene:Gasu_63920 transcript:EME25952 gene_biotype:protein_coding transcript_biotype:protein_coding description:RWP-RK domain-containing protein)'	T
'15.7.6.1'	'RNA biosynthesis.transcriptional activation.NIN-like superfamily.RKD transcription factor'	'eme25965'	'RNA biosynthesis.transcriptional activation.NIN-like superfamily.RKD transcription factor (original description: pep supercontig:ASM34128v1:scaf_203:4669:5410:-1 gene:Gasu_63830 transcript:EME25965 gene_biotype:protein_coding transcript_biotype:protein_coding description:RWP-RK domain-containing protein)'	T
'15.7.6.2'	'RNA biosynthesis.transcriptional activation.NIN-like superfamily.NLP transcription factor'	''	''	
'15.7.7'	'RNA biosynthesis.transcriptional activation.AP2/ERF superfamily'	''	''	
'15.7.7.1'	'RNA biosynthesis.transcriptional activation.AP2/ERF superfamily.ERF-type transcription factor'	''	''	
'15.7.7.2'	'RNA biosynthesis.transcriptional activation.AP2/ERF superfamily.DREB-type transcription factor'	''	''	
'15.7.7.3'	'RNA biosynthesis.transcriptional activation.AP2/ERF superfamily.AP2-type transcription factor'	''	''	
'15.7.7.4'	'RNA biosynthesis.transcriptional activation.AP2/ERF superfamily.APD1 transcription factor'	''	''	
