BINCODE	NAME	IDENTIFIER	DESCRIPTION	TYPE
'5.4.16.1'	'Lipid metabolism.sphingolipid metabolism.glycosylinositol phosphorylceramide (GIPC) biosynthesis.inositol phosphorylceramide synthase (IPCS)'	''	''	
'5.4.16.2'	'Lipid metabolism.sphingolipid metabolism.glycosylinositol phosphorylceramide (GIPC) biosynthesis.inositol phosphorylceramide glucuronosyltransferase (IPUT1)'	'cmk020ct'	'Lipid metabolism.sphingolipid metabolism.glycosylinositol phosphorylceramide (GIPC) biosynthesis.inositol phosphorylceramide glucuronosyltransferase (IPUT1) (original description: pep chromosome:ASM9120v1:11:54199:56125:-1 gene:CMK020C transcript:CMK020CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Similar to glycogenin [Source:UniProtKB/TrEMBL;Acc:M1V890])'	T
'5.4.16.3'	'Lipid metabolism.sphingolipid metabolism.glycosylinositol phosphorylceramide (GIPC) biosynthesis.GIPC mannosyltransferase (GMT1)'	''	''	
'5.4.16.4'	'Lipid metabolism.sphingolipid metabolism.glycosylinositol phosphorylceramide (GIPC) biosynthesis.GIPC N-acetylglucosamine transferase (GINT1)'	''	''	
'5.5'	'Lipid metabolism.phytosterols'	''	''	
'5.5.1'	'Lipid metabolism.phytosterols.campesterol synthesis'	''	''	
'5.5.1.1'	'Lipid metabolism.phytosterols.campesterol synthesis.sterol C-24 methyltransferase'	'cmp275ct'	'Lipid metabolism.phytosterols.campesterol synthesis.sterol C-24 methyltransferase (original description: pep chromosome:ASM9120v1:16:684421:685669:-1 gene:CMP275C transcript:CMP275CT gene_biotype:protein_coding transcript_biotype:protein_coding description:sterol methyltransferase 1 [Source:Projected from Arabidopsis thaliana (AT5G13710) TAIR;Acc:AT5G13710])'	T
'5.5.1.2'	'Lipid metabolism.phytosterols.campesterol synthesis.obtusifoliol 14-alpha demethylase'	'cms319ct'	'Lipid metabolism.phytosterols.campesterol synthesis.obtusifoliol 14-alpha demethylase (original description: pep chromosome:ASM9120v1:19:816890:818486:-1 gene:CMS319C transcript:CMS319CT gene_biotype:protein_coding transcript_biotype:protein_coding description:CYTOCHROME P450 51G1 [Source:Projected from Arabidopsis thaliana (AT1G11680) TAIR;Acc:AT1G11680])'	T
'5.5.1.3'	'Lipid metabolism.phytosterols.campesterol synthesis.sterol delta14 reductase'	''	''	
'5.5.1.4'	'Lipid metabolism.phytosterols.campesterol synthesis.sterol delta8-delta7 isomerase'	'cmt530ct'	'Lipid metabolism.phytosterols.campesterol synthesis.sterol delta8-delta7 isomerase (original description: pep chromosome:ASM9120v1:20:1328492:1329176:-1 gene:CMT530C transcript:CMT530CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Similar to phenylamine binding protein, sterol isomerase [Source:UniProtKB/TrEMBL;Acc:M1VCZ1])'	T
'5.5.1.5'	'Lipid metabolism.phytosterols.campesterol synthesis.delta7-sterol C-5 desaturase'	'cmc055ct'	'Lipid metabolism.phytosterols.campesterol synthesis.delta7-sterol C-5 desaturase (original description: pep chromosome:ASM9120v1:3:127980:128978:1 gene:CMC055C transcript:CMC055CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'5.5.1.6'	'Lipid metabolism.phytosterols.campesterol synthesis.sterol delta7 reductase'	''	''	
'5.5.1.7'	'Lipid metabolism.phytosterols.campesterol synthesis.sterol delta24 reductase'	''	''	
'5.5.2'	'Lipid metabolism.phytosterols.phytosterol conjugation'	''	''	
'5.5.2.1'	'Lipid metabolism.phytosterols.phytosterol conjugation.methylsterol monooxygenase'	'cmm277ct'	'Lipid metabolism.phytosterols.phytosterol conjugation.methylsterol monooxygenase (original description: pep chromosome:ASM9120v1:13:698219:699097:1 gene:CMM277C transcript:CMM277CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'5.5.2.1'	'Lipid metabolism.phytosterols.phytosterol conjugation.methylsterol monooxygenase'	'cms296ct'	'Lipid metabolism.phytosterols.phytosterol conjugation.methylsterol monooxygenase (original description: pep chromosome:ASM9120v1:19:758264:759083:-1 gene:CMS296C transcript:CMS296CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Probable C-4 sterol methyl oxidase [Source:UniProtKB/TrEMBL;Acc:M1VHM7])'	T
'5.5.2.2'	'Lipid metabolism.phytosterols.phytosterol conjugation.3-beta hydroxysteroid dehydrogenase'	'cmp217ct'	'Lipid metabolism.phytosterols.phytosterol conjugation.3-beta hydroxysteroid dehydrogenase (original description: pep chromosome:ASM9120v1:16:547152:548393:1 gene:CMP217C transcript:CMP217CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Probable NAD(P) dependent 3-beta-hydroxysteroid dehydrogenase [Source:UniProtKB/TrEMBL;Acc:M1VA05])'	T
'5.5.2.3'	'Lipid metabolism.phytosterols.phytosterol conjugation.phytosterol esterification'	''	''	
'5.5.2.3.1'	'Lipid metabolism.phytosterols.phytosterol conjugation.phytosterol esterification.phospholipid:sterol acyltransferase'	''	''	
'5.5.2.3.2'	'Lipid metabolism.phytosterols.phytosterol conjugation.phytosterol esterification.acyl-CoA:cholesterol acyltransferase'	''	''	
'5.5.2.4'	'Lipid metabolism.phytosterols.phytosterol conjugation.phytosterol glycosylation'	''	''	
'5.5.2.4.1'	'Lipid metabolism.phytosterols.phytosterol conjugation.phytosterol glycosylation.UDP-glucose:sterol glucosyltransferase'	''	''	
'5.6'	'Lipid metabolism.lipid A synthesis'	''	''	
'5.6.1'	'Lipid metabolism.lipid A synthesis.LpxA UDP-N-acetylglucosamine O-acyltransferase'	'cmv027ct'	'Lipid metabolism.lipid A synthesis.LpxA UDP-N-acetylglucosamine O-acyltransferase (original description: pep chromosome:ASM9120v1:Chloro:16777:17541:1 gene:CMV027C transcript:CMV027CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Acyl-[ACP]--UDP-N-acetylglucosamine O-acyltransferase [Source:UniProtKB/TrEMBL;Acc:Q85G74])'	T
'5.6.2'	'Lipid metabolism.lipid A synthesis.LpxC UDP-3-O-acyl N-acetylglucosamine deacetylase'	'cmv026ct'	'Lipid metabolism.lipid A synthesis.LpxC UDP-3-O-acyl N-acetylglucosamine deacetylase (original description: pep chromosome:ASM9120v1:Chloro:15956:16753:1 gene:CMV026C transcript:CMV026CT gene_biotype:protein_coding transcript_biotype:protein_coding description:UDP-3-O-[3-hydroxymyristoyl] GlcNAc deacetylase [Source:UniProtKB/TrEMBL;Acc:Q85G75])'	T
'5.6.3'	'Lipid metabolism.lipid A synthesis.LpxD UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase'	'cmp067ct'	'Lipid metabolism.lipid A synthesis.LpxD UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase (original description: pep chromosome:ASM9120v1:16:171078:171830:1 gene:CMP067C transcript:CMP067CT gene_biotype:protein_coding transcript_biotype:protein_coding description:UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase [Source:UniProtKB/TrEMBL;Acc:M1VK00])'	T
'5.6.4'	'Lipid metabolism.lipid A synthesis.LpxB lipid-A-disaccharide synthase'	''	''	
'5.6.5'	'Lipid metabolism.lipid A synthesis.LpxK tetra-acyl-disaccharide kinase'	''	''	
'5.6.6'	'Lipid metabolism.lipid A synthesis.KdtA 3-deoxy-D-manno-octulosonic acid (Kdo) transferase'	''	''	
'5.7'	'Lipid metabolism.lipid degradation'	''	''	
'5.7.1'	'Lipid metabolism.lipid degradation.triacylglycerol lipase activities'	''	''	
'5.7.1.1'	'Lipid metabolism.lipid degradation.triacylglycerol lipase activities.monoacylglycerol lipase'	''	''	
'5.7.1.2'	'Lipid metabolism.lipid degradation.triacylglycerol lipase activities.diacyl-/triacylglycerol lipase activities'	''	''	
'5.7.1.2.1'	'Lipid metabolism.lipid degradation.triacylglycerol lipase activities.diacyl-/triacylglycerol lipase activities.Patatin-type lipase'	'cmj049ct'	'Lipid metabolism.lipid degradation.triacylglycerol lipase activities.diacyl-/triacylglycerol lipase activities.Patatin-type lipase (original description: pep chromosome:ASM9120v1:10:141948:144291:-1 gene:CMJ049C transcript:CMJ049CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'5.7.1.2.2'	'Lipid metabolism.lipid degradation.triacylglycerol lipase activities.diacyl-/triacylglycerol lipase activities.LIP-type lipase'	''	''	
'5.7.1.2.3'	'Lipid metabolism.lipid degradation.triacylglycerol lipase activities.diacyl-/triacylglycerol lipase activities.OBL-type lipase'	''	''	
'5.7.1.2.4'	'Lipid metabolism.lipid degradation.triacylglycerol lipase activities.diacyl-/triacylglycerol lipase activities.ATGL-type lipase'	''	''	
'5.7.2'	'Lipid metabolism.lipid degradation.phospholipase activities'	''	''	
'5.7.2.1'	'Lipid metabolism.lipid degradation.phospholipase activities.phospholipase A1 activities'	''	''	
'5.7.2.1.1'	'Lipid metabolism.lipid degradation.phospholipase activities.phospholipase A1 activities.PC-PLA1-type phospholipase A1'	''	''	
'5.7.2.1.2'	'Lipid metabolism.lipid degradation.phospholipase activities.phospholipase A1 activities.PA-PLA1-type phospholipase A1'	'cmp267ct'	'Lipid metabolism.lipid degradation.phospholipase activities.phospholipase A1 activities.PA-PLA1-type phospholipase A1 (original description: pep chromosome:ASM9120v1:16:662618:665453:-1 gene:CMP267C transcript:CMP267CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Similar to phosphatidic acid-preferring phospholipase A1 [Source:UniProtKB/TrEMBL;Acc:M1VFU3])'	T
'5.7.2.1.3'	'Lipid metabolism.lipid degradation.phospholipase activities.phospholipase A1 activities.PLIP1 phosphatidylglycerol lipase'	''	''	
'5.7.2.2'	'Lipid metabolism.lipid degradation.phospholipase activities.phospholipase A2 activities'	''	''	
'5.7.2.2.1'	'Lipid metabolism.lipid degradation.phospholipase activities.phospholipase A2 activities.sPLA2-type phospholipase A2'	''	''	
'5.7.2.2.2'	'Lipid metabolism.lipid degradation.phospholipase activities.phospholipase A2 activities.pPLA2-I-type phospholipase A2'	''	''	
'5.7.2.2.3'	'Lipid metabolism.lipid degradation.phospholipase activities.phospholipase A2 activities.pPLA2-II-type phospholipase A2'	''	''	
'5.7.2.2.4'	'Lipid metabolism.lipid degradation.phospholipase activities.phospholipase A2 activities.pPLA2-III-type phospholipase A2'	''	''	
'5.7.2.3'	'Lipid metabolism.lipid degradation.phospholipase activities.phospholipase C activities'	''	''	
'5.7.2.3.1'	'Lipid metabolism.lipid degradation.phospholipase activities.phospholipase C activities.nPLC-type phospholipase C'	''	''	
'5.7.2.3.2'	'Lipid metabolism.lipid degradation.phospholipase activities.phospholipase C activities.PI-PLC-type phospholipase C'	''	''	
'5.7.2.4'	'Lipid metabolism.lipid degradation.phospholipase activities.phospholipase D activities'	''	''	
'5.7.2.4.1'	'Lipid metabolism.lipid degradation.phospholipase activities.phospholipase D activities.PLD-alpha-type phospholipase D'	''	''	
'5.7.2.4.2'	'Lipid metabolism.lipid degradation.phospholipase activities.phospholipase D activities.PLD-beta/gamma-type phospholipase D'	''	''	
'5.7.2.4.3'	'Lipid metabolism.lipid degradation.phospholipase activities.phospholipase D activities.PLD-delta-type phospholipase D'	''	''	
'5.7.2.4.4'	'Lipid metabolism.lipid degradation.phospholipase activities.phospholipase D activities.PLD-epsilon-type phospholipase D'	''	''	
'5.7.2.4.5'	'Lipid metabolism.lipid degradation.phospholipase activities.phospholipase D activities.PLD-zeta-type phospholipase D'	''	''	
'5.7.3'	'Lipid metabolism.lipid degradation.fatty acid degradation'	''	''	
'5.7.3.1'	'Lipid metabolism.lipid degradation.fatty acid degradation.peroxisomal long-chain acyl-CoA synthetase'	''	''	
'5.7.3.2'	'Lipid metabolism.lipid degradation.fatty acid degradation.core beta-oxidation'	''	''	
'5.7.3.2.1'	'Lipid metabolism.lipid degradation.fatty acid degradation.core beta-oxidation.ACX acyl CoA oxidase'	'cmk115ct'	'Lipid metabolism.lipid degradation.fatty acid degradation.core beta-oxidation.ACX acyl CoA oxidase (original description: pep chromosome:ASM9120v1:11:320823:323145:-1 gene:CMK115C transcript:CMK115CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Acyl-coenzyme A oxidase [Source:UniProtKB/TrEMBL;Acc:M1VCW4])'	T
'5.7.3.2.2'	'Lipid metabolism.lipid degradation.fatty acid degradation.core beta-oxidation.MFP multifunctional enzyme'	'cmr380ct'	'Lipid metabolism.lipid degradation.fatty acid degradation.core beta-oxidation.MFP multifunctional enzyme (original description: pep chromosome:ASM9120v1:18:913900:917337:1 gene:CMR380C transcript:CMR380CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Fusion protein of glyoxysomal fatty acid oxidation tetrafunctional protein, and acetyl-CoA acyltransferase [Source:UniProtKB/TrEMBL;Acc:M1UWH1])'	T
'5.7.3.2.3'	'Lipid metabolism.lipid degradation.fatty acid degradation.core beta-oxidation.KAT 3-ketoacyl-CoA thiolase'	'cmr380ct'	'Lipid metabolism.lipid degradation.fatty acid degradation.core beta-oxidation.KAT 3-ketoacyl-CoA thiolase (original description: pep chromosome:ASM9120v1:18:913900:917337:1 gene:CMR380C transcript:CMR380CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Fusion protein of glyoxysomal fatty acid oxidation tetrafunctional protein, and acetyl-CoA acyltransferase [Source:UniProtKB/TrEMBL;Acc:M1UWH1])'	T
'5.7.3.3'	'Lipid metabolism.lipid degradation.fatty acid degradation.alternative beta-oxidation'	''	''	
'5.7.3.3.1'	'Lipid metabolism.lipid degradation.fatty acid degradation.alternative beta-oxidation.monofunctional enoyl-CoA hydratase'	''	''	
'5.7.3.3.2'	'Lipid metabolism.lipid degradation.fatty acid degradation.alternative beta-oxidation.monofunctionial hydroxyacyl-CoA dehydrogenase'	''	''	
'5.7.3.4'	'Lipid metabolism.lipid degradation.fatty acid degradation.alpha-oxidation'	''	''	
'5.7.3.4.1'	'Lipid metabolism.lipid degradation.fatty acid degradation.alpha-oxidation.alpha dioxygenase'	''	''	
'5.7.3.5'	'Lipid metabolism.lipid degradation.fatty acid degradation.auxiliary degradation activities'	''	''	
'5.7.3.5.1'	'Lipid metabolism.lipid degradation.fatty acid degradation.auxiliary degradation activities.dodecenoyl-CoA isomerase'	''	''	
'5.7.3.5.2'	'Lipid metabolism.lipid degradation.fatty acid degradation.auxiliary degradation activities.dienoyl-CoA isomerase'	'cmk139ct'	'Lipid metabolism.lipid degradation.fatty acid degradation.auxiliary degradation activities.dienoyl-CoA isomerase (original description: pep chromosome:ASM9120v1:11:378984:379887:-1 gene:CMK139C transcript:CMK139CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Enoyl-CoA hydratase, mitochondrial [Source:UniProtKB/TrEMBL;Acc:M1VCX7])'	T
'5.7.3.5.3'	'Lipid metabolism.lipid degradation.fatty acid degradation.auxiliary degradation activities.dienoyl-CoA reductase'	''	''	
'5.7.3.5.4'	'Lipid metabolism.lipid degradation.fatty acid degradation.auxiliary degradation activities.acyl-CoA thioesterase'	''	''	
'5.7.3.6'	'Lipid metabolism.lipid degradation.fatty acid degradation.glyoxylate cycle'	''	''	
'5.7.3.6.1'	'Lipid metabolism.lipid degradation.fatty acid degradation.glyoxylate cycle.peroxisomal citrate synthase'	'cma040ct'	'Lipid metabolism.lipid degradation.fatty acid degradation.glyoxylate cycle.peroxisomal citrate synthase (original description: pep chromosome:ASM9120v1:1:115333:116844:1 gene:CMA040C transcript:CMA040CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Citrate synthase [Source:UniProtKB/TrEMBL;Acc:M1V9U2])'	T
'5.7.3.6.1'	'Lipid metabolism.lipid degradation.fatty acid degradation.glyoxylate cycle.peroxisomal citrate synthase'	'cmj293ct'	'Lipid metabolism.lipid degradation.fatty acid degradation.glyoxylate cycle.peroxisomal citrate synthase (original description: pep chromosome:ASM9120v1:10:774041:775511:-1 gene:CMJ293C transcript:CMJ293CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Citrate synthase [Source:UniProtKB/TrEMBL;Acc:M1VCP9])'	T
'5.7.3.6.2'	'Lipid metabolism.lipid degradation.fatty acid degradation.glyoxylate cycle.peroxisomal aconitase'	''	''	
'5.7.3.6.3'	'Lipid metabolism.lipid degradation.fatty acid degradation.glyoxylate cycle.peroxisomal isocitrate lyase'	''	''	
'5.7.3.6.4'	'Lipid metabolism.lipid degradation.fatty acid degradation.glyoxylate cycle.malate synthase'	''	''	
'5.7.3.6.5'	'Lipid metabolism.lipid degradation.fatty acid degradation.glyoxylate cycle.peroxisomal NAD-dependent malate dehydrogenase'	''	''	
'5.7.4'	'Lipid metabolism.lipid degradation.glycerol degradation'	''	''	
'5.7.4.1'	'Lipid metabolism.lipid degradation.glycerol degradation.FAD-dependent glycerol-3-phosphate dehydrogenase'	'cml209ct'	'Lipid metabolism.lipid degradation.glycerol degradation.FAD-dependent glycerol-3-phosphate dehydrogenase (original description: pep chromosome:ASM9120v1:12:524554:526959:1 gene:CML209C transcript:CML209CT gene_biotype:protein_coding transcript_biotype:protein_coding description:FAD-dependent oxidoreductase family protein [Source:Projected from Arabidopsis thaliana (AT3G10370) TAIR;Acc:AT3G10370])'	T
'5.7.4.2'	'Lipid metabolism.lipid degradation.glycerol degradation.glycerol kinase'	'cmj173ct'	'Lipid metabolism.lipid degradation.glycerol degradation.glycerol kinase (original description: pep chromosome:ASM9120v1:10:476473:478179:1 gene:CMJ173C transcript:CMJ173CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Actin-like ATPase superfamily protein [Source:Projected from Arabidopsis thaliana (AT1G80460) TAIR;Acc:AT1G80460])'	T
'5.8'	'Lipid metabolism.lipid transport'	''	''	
'5.8.1'	'Lipid metabolism.lipid transport.plastidial lipid import'	''	''	
'5.8.1.1'	'Lipid metabolism.lipid transport.plastidial lipid import.TGD lipid importer complex'	''	''	
'5.8.1.1.1'	'Lipid metabolism.lipid transport.plastidial lipid import.TGD lipid importer complex.TGD1 permease component'	'cmv212ct'	'Lipid metabolism.lipid transport.plastidial lipid import.TGD lipid importer complex.TGD1 permease component (original description: pep chromosome:ASM9120v1:Chloro:127076:127828:1 gene:CMV212C transcript:CMV212CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Ycxr protein [Source:UniProtKB/TrEMBL;Acc:Q85FS1])'	T
'5.8.1.1.2'	'Lipid metabolism.lipid transport.plastidial lipid import.TGD lipid importer complex.TGD2 substrate binding component'	'cmv057ct'	'Lipid metabolism.lipid transport.plastidial lipid import.TGD lipid importer complex.TGD2 substrate binding component (original description: pep chromosome:ASM9120v1:Chloro:35240:35818:-1 gene:CMV057C transcript:CMV057CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Ycf22 protein [Source:UniProtKB/TrEMBL;Acc:Q85G49])'	T
