BINCODE	NAME	IDENTIFIER	DESCRIPTION	TYPE
'12.5.3'	'Chromatin organisation.DNA methylation.RNA-independent DNA methylation'	''	''	
'12.5.3.1'	'Chromatin organisation.DNA methylation.RNA-independent DNA methylation.DDM1 chromatin remodeling factor'	''	''	
'12.5.3.2'	'Chromatin organisation.DNA methylation.RNA-independent DNA methylation.MET DNA methyltransferase'	''	''	
'12.5.3.3'	'Chromatin organisation.DNA methylation.RNA-independent DNA methylation.CMT DNA chromomethylase'	''	''	
'12.5.4'	'Chromatin organisation.DNA methylation.ROS1-mediated DNA demethylation'	''	''	
'12.5.4.1'	'Chromatin organisation.DNA methylation.ROS1-mediated DNA demethylation.ROS1 methylcytosine-specific DNA glycosylase'	''	''	
'12.5.4.2'	'Chromatin organisation.DNA methylation.ROS1-mediated DNA demethylation.MBD7 ROS1-recruitment complex'	''	''	
'12.5.4.2.1'	'Chromatin organisation.DNA methylation.ROS1-mediated DNA demethylation.MBD7 ROS1-recruitment complex.MBD7 component'	''	''	
'12.5.4.2.2'	'Chromatin organisation.DNA methylation.ROS1-mediated DNA demethylation.MBD7 ROS1-recruitment complex.IDM1 component'	''	''	
'12.5.4.2.3'	'Chromatin organisation.DNA methylation.ROS1-mediated DNA demethylation.MBD7 ROS1-recruitment complex.IDM2/IDM3 component'	''	''	
'13'	'Cell cycle'	''	''	
'13.1'	'Cell cycle.regulation'	''	''	
'13.1.1'	'Cell cycle.regulation.cyclins'	''	''	
'13.1.1.1'	'Cell cycle.regulation.cyclins.CYCA-type cyclin'	''	''	
'13.1.1.2'	'Cell cycle.regulation.cyclins.CYCB-type cyclin'	''	''	
'13.1.1.3'	'Cell cycle.regulation.cyclins.CYCC-type cyclin'	'cdf39685'	'Cell cycle.regulation.cyclins.CYCC-type cyclin (original description: pep supercontig:ASM35022v2:HG002067:38932:40162:1 gene:CHC_T00008701001 transcript:CDF39685 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'13.1.1.4'	'Cell cycle.regulation.cyclins.CYCD-type cyclin'	''	''	
'13.1.1.5'	'Cell cycle.regulation.cyclins.CYCH-type cyclin'	''	''	
'13.1.1.6'	'Cell cycle.regulation.cyclins.CYCL-type cyclin'	''	''	
'13.1.1.7'	'Cell cycle.regulation.cyclins.CYCP-type cyclin'	'cdf38606'	'Cell cycle.regulation.cyclins.CYCP-type cyclin (original description: pep supercontig:ASM35022v2:HG001949:68929:69957:1 gene:CHC_T00006417001 transcript:CDF38606 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'13.1.1.7'	'Cell cycle.regulation.cyclins.CYCP-type cyclin'	'cdf39974'	'Cell cycle.regulation.cyclins.CYCP-type cyclin (original description: pep supercontig:ASM35022v2:HG002095:10374:13157:-1 gene:CHC_T00000376001 transcript:CDF39974 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'13.1.1.8'	'Cell cycle.regulation.cyclins.CYCT-type cyclin'	''	''	
'13.1.1.9'	'Cell cycle.regulation.cyclins.SDS-type cyclin'	''	''	
'13.1.1.10'	'Cell cycle.regulation.cyclins.CYCJ-type cyclin'	''	''	
'13.1.1.11'	'Cell cycle.regulation.cyclins.CYL1-type cyclin'	''	''	
'13.1.2'	'Cell cycle.regulation.cyclin-dependent kinase complex'	''	''	
'13.1.2.1'	'Cell cycle.regulation.cyclin-dependent kinase complex.CDKA catalytic component'	'cdf34795'	'Cell cycle.regulation.cyclin-dependent kinase complex.CDKA catalytic component (original description: pep supercontig:ASM35022v2:HG001706:728921:730169:-1 gene:CHC_T00009317001 transcript:CDF34795 gene_biotype:protein_coding transcript_biotype:protein_coding description:Cyclin-dependent kinase A-1, CDKA-1)'	T
'13.1.2.2'	'Cell cycle.regulation.cyclin-dependent kinase complex.CDKB catalytic component'	''	''	
'13.1.2.3'	'Cell cycle.regulation.cyclin-dependent kinase complex.CDKC catalytic component'	'cdf38630'	'Cell cycle.regulation.cyclin-dependent kinase complex.CDKC catalytic component (original description: pep supercontig:ASM35022v2:HG001949:111827:114199:-1 gene:CHC_T00008528001 transcript:CDF38630 gene_biotype:protein_coding transcript_biotype:protein_coding description:Cyclin-dependent kinase C-2, CDKC-2)'	T
'13.1.2.3'	'Cell cycle.regulation.cyclin-dependent kinase complex.CDKC catalytic component'	'cdf32958'	'Cell cycle.regulation.cyclin-dependent kinase complex.CDKC catalytic component (original description: pep supercontig:ASM35022v2:HG001623:193659:195571:-1 gene:CHC_T00008618001 transcript:CDF32958 gene_biotype:protein_coding transcript_biotype:protein_coding description:Cyclin-dependent kinase C-1, CDKC-1)'	T
'13.1.2.4'	'Cell cycle.regulation.cyclin-dependent kinase complex.CDKD catalytic component'	'cdf38734'	'Cell cycle.regulation.cyclin-dependent kinase complex.CDKD catalytic component (original description: pep supercontig:ASM35022v2:HG001960:13972:15463:1 gene:CHC_T00009512001 transcript:CDF38734 gene_biotype:protein_coding transcript_biotype:protein_coding description:Cyclin-dependent kinase D-3 CDKD-3)'	T
'13.1.2.5'	'Cell cycle.regulation.cyclin-dependent kinase complex.CDKE catalytic component'	'cdf40825'	'Cell cycle.regulation.cyclin-dependent kinase complex.CDKE catalytic component (original description: pep supercontig:ASM35022v2:HG002251:159586:161667:1 gene:CHC_T00008742001 transcript:CDF40825 gene_biotype:protein_coding transcript_biotype:protein_coding description:Cyclin-dependent kinase E-1, CDKE-1)'	T
'13.1.2.6'	'Cell cycle.regulation.cyclin-dependent kinase complex.CDKF catalytic component'	''	''	
'13.1.2.7'	'Cell cycle.regulation.cyclin-dependent kinase complex.CDKG catalytic component'	'cdf34307'	'Cell cycle.regulation.cyclin-dependent kinase complex.CDKG catalytic component (original description: pep supercontig:ASM35022v2:HG001685:86572:87663:1 gene:CHC_T00009408001 transcript:CDF34307 gene_biotype:protein_coding transcript_biotype:protein_coding description:Cyclin-dependent kinase, CDK)'	T
'13.1.2.7'	'Cell cycle.regulation.cyclin-dependent kinase complex.CDKG catalytic component'	'cdf32958'	'Cell cycle.regulation.cyclin-dependent kinase complex.CDKG catalytic component (original description: pep supercontig:ASM35022v2:HG001623:193659:195571:-1 gene:CHC_T00008618001 transcript:CDF32958 gene_biotype:protein_coding transcript_biotype:protein_coding description:Cyclin-dependent kinase C-1, CDKC-1)'	T
'13.1.2.8'	'Cell cycle.regulation.cyclin-dependent kinase complex.CKS scaffolding component'	'cdf34828'	'Cell cycle.regulation.cyclin-dependent kinase complex.CKS scaffolding component (original description: pep supercontig:ASM35022v2:HG001706:970849:971254:-1 gene:CHC_T00008966001 transcript:CDF34828 gene_biotype:protein_coding transcript_biotype:protein_coding description:cyclin-dependent kinase regulatory subunit)'	T
'13.1.3'	'Cell cycle.regulation.cyclin-dependent kinase inhibitor activities'	''	''	
'13.1.3.1'	'Cell cycle.regulation.cyclin-dependent kinase inhibitor activities.KRP/ICK-type inhibitor'	''	''	
'13.1.3.2'	'Cell cycle.regulation.cyclin-dependent kinase inhibitor activities.SIM-type inhibitor'	''	''	
'13.2'	'Cell cycle.interphase'	''	''	
'13.2.1'	'Cell cycle.interphase.G1 phase'	''	''	
'13.2.1.1'	'Cell cycle.interphase.G1 phase.RB key regulator'	'cdf38064'	'Cell cycle.interphase.G1 phase.RB key regulator (original description: pep supercontig:ASM35022v2:HG001897:48674:50767:1 gene:CHC_T00010328001 transcript:CDF38064 gene_biotype:protein_coding transcript_biotype:protein_coding description:similar to Retinoblastoma-associated protein)'	T
'13.2.1.2'	'Cell cycle.interphase.G1 phase.E2F transcription factor'	'cdf36562'	'Cell cycle.interphase.G1 phase.E2F transcription factor (original description: pep supercontig:ASM35022v2:HG001788:144454:145419:1 gene:CHC_T00004865001 transcript:CDF36562 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'13.2.1.3'	'Cell cycle.interphase.G1 phase.DP transcription factor'	'cdf34710'	'Cell cycle.interphase.G1 phase.DP transcription factor (original description: pep supercontig:ASM35022v2:HG001706:344149:345429:1 gene:CHC_T00003626001 transcript:CDF34710 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'13.2.1.4'	'Cell cycle.interphase.G1 phase.DEL transcription factor'	'cdf36702'	'Cell cycle.interphase.G1 phase.DEL transcription factor (original description: pep supercontig:ASM35022v2:HG001797:80781:83359:-1 gene:CHC_T00005080001 transcript:CDF36702 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'13.2.1.5'	'Cell cycle.interphase.G1 phase.WEE1 regulator kinase'	'cdf38837'	'Cell cycle.interphase.G1 phase.WEE1 regulator kinase (original description: pep supercontig:ASM35022v2:HG001973:24545:25915:1 gene:CHC_T00009202001 transcript:CDF38837 gene_biotype:protein_coding transcript_biotype:protein_coding description:Serine/threonine protein kinase)'	T
'13.2.2'	'Cell cycle.interphase.DNA replication'	''	''	
'13.2.2.1'	'Cell cycle.interphase.DNA replication.preinitiation'	''	''	
'13.2.2.1.1'	'Cell cycle.interphase.DNA replication.preinitiation.origin recognition complex'	''	''	
'13.2.2.1.1.1'	'Cell cycle.interphase.DNA replication.preinitiation.origin recognition complex.ORC1 component'	'cdf40390'	'Cell cycle.interphase.DNA replication.preinitiation.origin recognition complex.ORC1 component (original description: pep supercontig:ASM35022v2:HG002168:1673:3460:1 gene:CHC_T00007170001 transcript:CDF40390 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'13.2.2.1.1.2'	'Cell cycle.interphase.DNA replication.preinitiation.origin recognition complex.ORC2 component'	'cdf40528'	'Cell cycle.interphase.DNA replication.preinitiation.origin recognition complex.ORC2 component (original description: pep supercontig:ASM35022v2:HG002195:86945:88036:1 gene:CHC_T00010212001 transcript:CDF40528 gene_biotype:protein_coding transcript_biotype:protein_coding description:origin recognition complex subunit 2, ORC2)'	T
'13.2.2.1.1.3'	'Cell cycle.interphase.DNA replication.preinitiation.origin recognition complex.ORC3 component'	''	''	
'13.2.2.1.1.4'	'Cell cycle.interphase.DNA replication.preinitiation.origin recognition complex.ORC4 component'	''	''	
'13.2.2.1.1.5'	'Cell cycle.interphase.DNA replication.preinitiation.origin recognition complex.ORC5 component'	'cdf40107'	'Cell cycle.interphase.DNA replication.preinitiation.origin recognition complex.ORC5 component (original description: pep supercontig:ASM35022v2:HG002126:179323:180612:-1 gene:CHC_T00008755001 transcript:CDF40107 gene_biotype:protein_coding transcript_biotype:protein_coding description:origin recognition complex subunit 5, ORC5)'	T
'13.2.2.1.1.6'	'Cell cycle.interphase.DNA replication.preinitiation.origin recognition complex.ORC6 component'	''	''	
'13.2.2.1.2'	'Cell cycle.interphase.DNA replication.preinitiation.MCM replicative DNA helicase complex'	''	''	
'13.2.2.1.2.1'	'Cell cycle.interphase.DNA replication.preinitiation.MCM replicative DNA helicase complex.MCM2 component'	'cdf33351'	'Cell cycle.interphase.DNA replication.preinitiation.MCM replicative DNA helicase complex.MCM2 component (original description: pep supercontig:ASM35022v2:HG001642:153082:156012:1 gene:CHC_T00001941001 transcript:CDF33351 gene_biotype:protein_coding transcript_biotype:protein_coding description:DNA replication licensing factor MCM2 [Source:Projected from Arabidopsis thaliana (AT1G44900) UniProtKB/Swiss-Prot;Acc:Q9LPD9])'	T
'13.2.2.1.2.2'	'Cell cycle.interphase.DNA replication.preinitiation.MCM replicative DNA helicase complex.MCM3 component'	'cdf33234'	'Cell cycle.interphase.DNA replication.preinitiation.MCM replicative DNA helicase complex.MCM3 component (original description: pep supercontig:ASM35022v2:HG001637:249101:251740:1 gene:CHC_T00001921001 transcript:CDF33234 gene_biotype:protein_coding transcript_biotype:protein_coding description:DNA helicase [Source:UniProtKB/TrEMBL;Acc:R7Q5D0])'	T
'13.2.2.1.2.3'	'Cell cycle.interphase.DNA replication.preinitiation.MCM replicative DNA helicase complex.MCM4 component'	'cdf40985'	'Cell cycle.interphase.DNA replication.preinitiation.MCM replicative DNA helicase complex.MCM4 component (original description: pep supercontig:ASM35022v2:HG002294:78932:81764:1 gene:CHC_T00008506001 transcript:CDF40985 gene_biotype:protein_coding transcript_biotype:protein_coding description:DNA replication licensing factor MCM4)'	T
'13.2.2.1.2.4'	'Cell cycle.interphase.DNA replication.preinitiation.MCM replicative DNA helicase complex.MCM5 component'	''	''	
'13.2.2.1.2.5'	'Cell cycle.interphase.DNA replication.preinitiation.MCM replicative DNA helicase complex.MCM6 component'	'cdf34504'	'Cell cycle.interphase.DNA replication.preinitiation.MCM replicative DNA helicase complex.MCM6 component (original description: pep supercontig:ASM35022v2:HG001695:103617:106171:-1 gene:CHC_T00009274001 transcript:CDF34504 gene_biotype:protein_coding transcript_biotype:protein_coding description:DNA replication licensing factor MCM6)'	T
'13.2.2.1.2.6'	'Cell cycle.interphase.DNA replication.preinitiation.MCM replicative DNA helicase complex.MCM7 component'	'cdf33350'	'Cell cycle.interphase.DNA replication.preinitiation.MCM replicative DNA helicase complex.MCM7 component (original description: pep supercontig:ASM35022v2:HG001642:149540:152017:-1 gene:CHC_T00010294001 transcript:CDF33350 gene_biotype:protein_coding transcript_biotype:protein_coding description:DNA replication licensing factor mcm7)'	T
'13.2.2.1.2.7'	'Cell cycle.interphase.DNA replication.preinitiation.MCM replicative DNA helicase complex.ETG1 associated component'	'cdf33233'	'Cell cycle.interphase.DNA replication.preinitiation.MCM replicative DNA helicase complex.ETG1 associated component (original description: pep supercontig:ASM35022v2:HG001637:246672:248456:-1 gene:CHC_T00001920001 transcript:CDF33233 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'13.2.2.1.3'	'Cell cycle.interphase.DNA replication.preinitiation.CDT1 helicase auxiliary factor'	'cdf39020'	'Cell cycle.interphase.DNA replication.preinitiation.CDT1 helicase auxiliary factor (original description: pep supercontig:ASM35022v2:HG001983:782319:783962:-1 gene:CHC_T00006731001 transcript:CDF39020 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
