BINCODE	NAME	IDENTIFIER	DESCRIPTION	TYPE
'8.2.1'	'Polyamine metabolism.spermidine/spermine.synthesis'	''	''	
'8.2.1.1'	'Polyamine metabolism.spermidine/spermine.synthesis.S-adenosyl methionine decarboxylase'	''	''	
'8.2.1.2'	'Polyamine metabolism.spermidine/spermine.synthesis.spermidine synthase'	''	''	
'8.2.1.3'	'Polyamine metabolism.spermidine/spermine.synthesis.spermine synthase'	''	''	
'8.2.1.4'	'Polyamine metabolism.spermidine/spermine.synthesis.thermospermine synthase'	'abo96661'	'Polyamine metabolism.spermidine/spermine.synthesis.thermospermine synthase (original description: pep chromosome:ASM9206v1:6:89654:90777:-1 gene:OSTLU_40897 transcript:ABO96661 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:SPD2 description:Spermidine synthase)'	T
'8.2.2'	'Polyamine metabolism.spermidine/spermine.degradation'	''	''	
'8.2.2.1'	'Polyamine metabolism.spermidine/spermine.degradation.polyamine oxidase'	''	''	
'8.2.3'	'Polyamine metabolism.spermidine/spermine.conjugation'	''	''	
'8.2.3.1'	'Polyamine metabolism.spermidine/spermine.conjugation.spermidine hydroxycinnamoyl CoA acyltransferase'	''	''	
'8.2.3.2'	'Polyamine metabolism.spermidine/spermine.conjugation.spermidine hydroxycinnamoyl transferase'	''	''	
'9'	'Secondary metabolism'	''	''	
'9.1'	'Secondary metabolism.terpenoids'	''	''	
'9.1.1'	'Secondary metabolism.terpenoids.mevalonate pathway'	''	''	
'9.1.1.1'	'Secondary metabolism.terpenoids.mevalonate pathway.acetyl-CoA C-acyltransferase'	''	''	
'9.1.1.2'	'Secondary metabolism.terpenoids.mevalonate pathway.3-hydroxy-3-methylglutaryl-CoA synthase'	''	''	
'9.1.1.3'	'Secondary metabolism.terpenoids.mevalonate pathway.3-hydroxy-3-methylglutaryl-CoA reductase'	''	''	
'9.1.1.4'	'Secondary metabolism.terpenoids.mevalonate pathway.mevalonate kinase'	''	''	
'9.1.1.5'	'Secondary metabolism.terpenoids.mevalonate pathway.phosphomevalonate kinase'	''	''	
'9.1.1.6'	'Secondary metabolism.terpenoids.mevalonate pathway.mevalonate diphosphate decarboxylase'	''	''	
'9.1.1.7'	'Secondary metabolism.terpenoids.mevalonate pathway.isopentenyl diphosphate isomerase'	'abp00933'	'Secondary metabolism.terpenoids.mevalonate pathway.isopentenyl diphosphate isomerase (original description: pep chromosome:ASM9206v1:20:517542:518312:1 gene:OSTLU_13493 transcript:ABP00933 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'9.1.1.8'	'Secondary metabolism.terpenoids.mevalonate pathway.farnesyl diphosphate synthase'	'abo94936'	'Secondary metabolism.terpenoids.mevalonate pathway.farnesyl diphosphate synthase (original description: pep chromosome:ASM9206v1:3:394080:395126:1 gene:OSTLU_34113 transcript:ABO94936 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'9.1.2'	'Secondary metabolism.terpenoids.methylerythritol phosphate pathway'	''	''	
'9.1.2.1'	'Secondary metabolism.terpenoids.methylerythritol phosphate pathway.1-deoxy-d-xylulose 5-phosphate import'	''	''	
'9.1.2.1.1'	'Secondary metabolism.terpenoids.methylerythritol phosphate pathway.1-deoxy-d-xylulose 5-phosphate import.D-xylulose kinase'	''	''	
'9.1.2.1.2'	'Secondary metabolism.terpenoids.methylerythritol phosphate pathway.1-deoxy-d-xylulose 5-phosphate import.D-xylulose 5-phosphate transporter'	'abo94907'	'Secondary metabolism.terpenoids.methylerythritol phosphate pathway.1-deoxy-d-xylulose 5-phosphate import.D-xylulose 5-phosphate transporter (original description: pep chromosome:ASM9206v1:3:294836:295858:1 gene:OSTLU_14537 transcript:ABO94907 gene_biotype:protein_coding transcript_biotype:protein_coding description:DMT family transporter: glucose-6-phosphate/phosphate)'	T
'9.1.2.2'	'Secondary metabolism.terpenoids.methylerythritol phosphate pathway.DXS 1-deoxy-D-xylulose 5-phosphate synthase'	'abo94483'	'Secondary metabolism.terpenoids.methylerythritol phosphate pathway.DXS 1-deoxy-D-xylulose 5-phosphate synthase (original description: pep chromosome:ASM9206v1:2:604826:607185:1 gene:OSTLU_48774 transcript:ABO94483 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:DXS description:1-deoxy-D-xylulose-5-phosphate synthase plastid precursor)'	T
'9.1.2.3'	'Secondary metabolism.terpenoids.methylerythritol phosphate pathway.DXR 1-deoxy-D-xylulose 5-phosphate reductase'	'abo95578'	'Secondary metabolism.terpenoids.methylerythritol phosphate pathway.DXR 1-deoxy-D-xylulose 5-phosphate reductase (original description: pep chromosome:ASM9206v1:4:571118:572515:1 gene:OSTLU_31255 transcript:ABO95578 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:DXR description:1-deoxy-D-xylulose 5-phosphate reductoisomerase, chloroplast precursor (DXP reductoisomerase) (1-deoxyxylulose-5-phosphate reductoisomerase))'	T
'9.1.2.4'	'Secondary metabolism.terpenoids.methylerythritol phosphate pathway.4-diphosphocytidyl-2-C-methyl-D-erythritol synthase'	'abo97043'	'Secondary metabolism.terpenoids.methylerythritol phosphate pathway.4-diphosphocytidyl-2-C-methyl-D-erythritol synthase (original description: pep chromosome:ASM9206v1:7:586545:587416:1 gene:OSTLU_24843 transcript:ABO97043 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:CMS description:2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase (4-diphosphocytidyl-2C-methyl-D-erythritol synthase) (MEP cytidylyltransferase) (MCT) (ISPD))'	T
'9.1.2.5'	'Secondary metabolism.terpenoids.methylerythritol phosphate pathway.4-diphosphocytidyl-2-C-methyl-D-erythritol kinase'	'abo99905'	'Secondary metabolism.terpenoids.methylerythritol phosphate pathway.4-diphosphocytidyl-2-C-methyl-D-erythritol kinase (original description: pep chromosome:ASM9206v1:15:261786:262640:1 gene:OSTLU_4287 transcript:ABO99905 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:CMK description:4-diphosphocytidyl-2-C-methyl-D-erythritol kinase, putative chloroplast precursor (CMK) (4-(cytidine-5'-diphospho)-2-C-methyl-D-erythritol kinase) (CDPMEK) (ISPE))'	T
'9.1.2.6'	'Secondary metabolism.terpenoids.methylerythritol phosphate pathway.2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase'	'abo98686'	'Secondary metabolism.terpenoids.methylerythritol phosphate pathway.2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase (original description: pep chromosome:ASM9206v1:11:11576:12115:-1 gene:OSTLU_44114 transcript:ABO98686 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:MCS description:2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase, putative chloroplast precursor (MECPS) (MECDP-synthase) (ISPF))'	T
'9.1.2.7'	'Secondary metabolism.terpenoids.methylerythritol phosphate pathway.4-hydroxy-3-methylbut-2-enyl diphosphate synthase'	'abo97793'	'Secondary metabolism.terpenoids.methylerythritol phosphate pathway.4-hydroxy-3-methylbut-2-enyl diphosphate synthase (original description: pep chromosome:ASM9206v1:9:137320:139362:1 gene:OSTLU_12863 transcript:ABO97793 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:HDS description:4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase, putative chloroplast precursor (1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase) (ISPG))'	T
'9.1.2.8'	'Secondary metabolism.terpenoids.methylerythritol phosphate pathway.4-hydroxy-3-methylbut-2-enyl diphosphate reductase'	'abo97595'	'Secondary metabolism.terpenoids.methylerythritol phosphate pathway.4-hydroxy-3-methylbut-2-enyl diphosphate reductase (original description: pep chromosome:ASM9206v1:8:183933:185075:-1 gene:OSTLU_32979 transcript:ABO97595 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:IDS description:isopentenyl diphosphate synthase, putative chloroplast precursor; 4-hydroxy-3-methylbut-2-enyl diphosphate reductase (ISPH) (LYTB))'	T
'9.1.2.9'	'Secondary metabolism.terpenoids.methylerythritol phosphate pathway.geranylgeranyl pyrophosphate synthase'	'abo99074'	'Secondary metabolism.terpenoids.methylerythritol phosphate pathway.geranylgeranyl pyrophosphate synthase (original description: pep chromosome:ASM9206v1:12:204267:205205:-1 gene:OSTLU_17563 transcript:ABO99074 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'9.1.3'	'Secondary metabolism.terpenoids.terpenoid synthesis'	''	''	
'9.1.3.1'	'Secondary metabolism.terpenoids.terpenoid synthesis.mono-/sesquiterpene-/diterpene synthase'	''	''	
'9.1.3.2'	'Secondary metabolism.terpenoids.terpenoid synthesis.triterpenoid synthase'	'abo94863'	'Secondary metabolism.terpenoids.terpenoid synthesis.triterpenoid synthase (original description: pep chromosome:ASM9206v1:3:155931:158093:1 gene:OSTLU_12302 transcript:ABO94863 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'9.1.3.3'	'Secondary metabolism.terpenoids.terpenoid synthesis.cycloartenol synthesis'	''	''	
'9.1.3.3.1'	'Secondary metabolism.terpenoids.terpenoid synthesis.cycloartenol synthesis.squalene synthase'	'abo95781'	'Secondary metabolism.terpenoids.terpenoid synthesis.cycloartenol synthesis.squalene synthase (original description: pep chromosome:ASM9206v1:4:378705:380215:-1 gene:OSTLU_31144 transcript:ABO95781 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'9.1.3.3.2'	'Secondary metabolism.terpenoids.terpenoid synthesis.cycloartenol synthesis.squalene epoxidase'	'abo97482'	'Secondary metabolism.terpenoids.terpenoid synthesis.cycloartenol synthesis.squalene epoxidase (original description: pep chromosome:ASM9206v1:8:522891:524327:1 gene:OSTLU_88065 transcript:ABO97482 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'9.1.3.3.3'	'Secondary metabolism.terpenoids.terpenoid synthesis.cycloartenol synthesis.cycloartenol synthase'	''	''	
'9.1.3.4'	'Secondary metabolism.terpenoids.terpenoid synthesis.carotenoid metabolism'	''	''	
'9.1.3.4.1'	'Secondary metabolism.terpenoids.terpenoid synthesis.carotenoid metabolism.PSY phytoene synthase'	'abo98167'	'Secondary metabolism.terpenoids.terpenoid synthesis.carotenoid metabolism.PSY phytoene synthase (original description: pep chromosome:ASM9206v1:10:12385:13290:1 gene:OSTLU_5449 transcript:ABO98167 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'9.1.3.4.1'	'Secondary metabolism.terpenoids.terpenoid synthesis.carotenoid metabolism.PSY phytoene synthase'	'abo96342'	'Secondary metabolism.terpenoids.terpenoid synthesis.carotenoid metabolism.PSY phytoene synthase (original description: pep chromosome:ASM9206v1:5:565049:565870:-1 gene:OSTLU_12559 transcript:ABO96342 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'9.1.3.4.2'	'Secondary metabolism.terpenoids.terpenoid synthesis.carotenoid metabolism.PDS phytoene desaturase'	'abo99990'	'Secondary metabolism.terpenoids.terpenoid synthesis.carotenoid metabolism.PDS phytoene desaturase (original description: pep chromosome:ASM9206v1:15:64879:66564:-1 gene:OSTLU_47627 transcript:ABO99990 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:AOX5 description:Amine oxidase)'	T
'9.1.3.4.2'	'Secondary metabolism.terpenoids.terpenoid synthesis.carotenoid metabolism.PDS phytoene desaturase'	'abo98307'	'Secondary metabolism.terpenoids.terpenoid synthesis.carotenoid metabolism.PDS phytoene desaturase (original description: pep chromosome:ASM9206v1:10:488156:489955:1 gene:OSTLU_38345 transcript:ABO98307 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'9.1.3.4.3'	'Secondary metabolism.terpenoids.terpenoid synthesis.carotenoid metabolism.Z-ISO zeta-carotene isomerase'	''	''	
'9.1.3.4.4'	'Secondary metabolism.terpenoids.terpenoid synthesis.carotenoid metabolism.ZDS zeta-carotene desaturase'	''	''	
'9.1.3.4.5'	'Secondary metabolism.terpenoids.terpenoid synthesis.carotenoid metabolism.LCY-e lycopene epsilon cyclase'	'abp00807'	'Secondary metabolism.terpenoids.terpenoid synthesis.carotenoid metabolism.LCY-e lycopene epsilon cyclase (original description: pep chromosome:ASM9206v1:20:118707:120098:1 gene:OSTLU_43511 transcript:ABP00807 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'9.1.3.4.6'	'Secondary metabolism.terpenoids.terpenoid synthesis.carotenoid metabolism.LCY-b lycopene beta cyclase'	'abp00806'	'Secondary metabolism.terpenoids.terpenoid synthesis.carotenoid metabolism.LCY-b lycopene beta cyclase (original description: pep chromosome:ASM9206v1:20:116907:118490:1 gene:OSTLU_43800 transcript:ABP00806 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'9.1.3.4.7'	'Secondary metabolism.terpenoids.terpenoid synthesis.carotenoid metabolism.CrtISO carotenoid isomerase'	''	''	
'9.1.3.4.8'	'Secondary metabolism.terpenoids.terpenoid synthesis.carotenoid metabolism.xanthophyll synthesis'	''	''	
'9.1.3.4.8.1'	'Secondary metabolism.terpenoids.terpenoid synthesis.carotenoid metabolism.xanthophyll synthesis.carotenoid beta ring hydroxylase'	'abo98266'	'Secondary metabolism.terpenoids.terpenoid synthesis.carotenoid metabolism.xanthophyll synthesis.carotenoid beta ring hydroxylase (original description: pep chromosome:ASM9206v1:10:328597:329055:1 gene:OSTLU_9013 transcript:ABO98266 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'9.1.3.4.8.2'	'Secondary metabolism.terpenoids.terpenoid synthesis.carotenoid metabolism.xanthophyll synthesis.carotenoid epsilon ring hydroxylase'	'abo97867'	'Secondary metabolism.terpenoids.terpenoid synthesis.carotenoid metabolism.xanthophyll synthesis.carotenoid epsilon ring hydroxylase (original description: pep chromosome:ASM9206v1:9:369803:371437:1 gene:OSTLU_33533 transcript:ABO97867 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'9.1.3.4.8.3'	'Secondary metabolism.terpenoids.terpenoid synthesis.carotenoid metabolism.xanthophyll synthesis.VDE violaxanthin de-epoxidase'	'abo99997'	'Secondary metabolism.terpenoids.terpenoid synthesis.carotenoid metabolism.xanthophyll synthesis.VDE violaxanthin de-epoxidase (original description: pep chromosome:ASM9206v1:15:78228:79355:-1 gene:OSTLU_27727 transcript:ABO99997 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:VDE description:violaxanthin de-epoxidase, chloroplast precursor)'	T
'9.1.3.4.8.4'	'Secondary metabolism.terpenoids.terpenoid synthesis.carotenoid metabolism.xanthophyll synthesis.ZEP zeaxanthin epoxidase'	'abo99857'	'Secondary metabolism.terpenoids.terpenoid synthesis.carotenoid metabolism.xanthophyll synthesis.ZEP zeaxanthin epoxidase (original description: pep chromosome:ASM9206v1:15:80050:81336:1 gene:OSTLU_1611 transcript:ABO99857 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:ZEP description:zeaxanthin epoxidase (ABA1) (NPQ2))'	T
'9.1.3.4.8.5'	'Secondary metabolism.terpenoids.terpenoid synthesis.carotenoid metabolism.xanthophyll synthesis.ABA4 neoxanthin synthase'	'abp00488'	'Secondary metabolism.terpenoids.terpenoid synthesis.carotenoid metabolism.xanthophyll synthesis.ABA4 neoxanthin synthase (original description: pep chromosome:ASM9206v1:17:355524:356222:1 gene:OSTLU_93971 transcript:ABP00488 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'9.1.3.4.8.5'	'Secondary metabolism.terpenoids.terpenoid synthesis.carotenoid metabolism.xanthophyll synthesis.ABA4 neoxanthin synthase'	'abo95092'	'Secondary metabolism.terpenoids.terpenoid synthesis.carotenoid metabolism.xanthophyll synthesis.ABA4 neoxanthin synthase (original description: pep chromosome:ASM9206v1:3:926537:926974:1 gene:OSTLU_8856 transcript:ABO95092 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'9.1.3.4.8.6'	'Secondary metabolism.terpenoids.terpenoid synthesis.carotenoid metabolism.xanthophyll synthesis.NXD1 neoxanthin synthesis cofactor'	'abp00396'	'Secondary metabolism.terpenoids.terpenoid synthesis.carotenoid metabolism.xanthophyll synthesis.NXD1 neoxanthin synthesis cofactor (original description: pep chromosome:ASM9206v1:17:25516:26265:1 gene:OSTLU_28225 transcript:ABP00396 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'9.1.3.4.9'	'Secondary metabolism.terpenoids.terpenoid synthesis.carotenoid metabolism.NCED carotenoid cleavage dioxygenase'	''	''	
'9.1.3.4.10'	'Secondary metabolism.terpenoids.terpenoid synthesis.carotenoid metabolism.CCD carotenoid cleavage dioxygenase'	''	''	
'9.2'	'Secondary metabolism.phenolics'	''	''	
'9.2.1'	'Secondary metabolism.phenolics.p-coumaroyl-CoA synthesis'	''	''	
'9.2.1.1'	'Secondary metabolism.phenolics.p-coumaroyl-CoA synthesis.phenylalanine ammonia lyase (PAL)'	''	''	
'9.2.1.2'	'Secondary metabolism.phenolics.p-coumaroyl-CoA synthesis.cinnamate 4-hydroxylase (C4H)'	''	''	
'9.2.1.3'	'Secondary metabolism.phenolics.p-coumaroyl-CoA synthesis.4-coumarate:CoA ligase (4CL)'	''	''	
'9.2.2'	'Secondary metabolism.phenolics.flavonoid synthesis and modification'	''	''	
'9.2.2.1'	'Secondary metabolism.phenolics.flavonoid synthesis and modification.chalcone synthase'	''	''	
'9.2.2.2'	'Secondary metabolism.phenolics.flavonoid synthesis and modification.chalcone isomerase'	''	''	
'9.2.2.3'	'Secondary metabolism.phenolics.flavonoid synthesis and modification.flavanone 3-hydroxylase'	''	''	
