gene	XP1_nitrate	XP2_fruits	XP3_geno
at1g64340.1	0	0.698737054	0.491776218
at1g64350.1	0	0.675778852	-0.21763712
at1g64355.1	0.913557185	-0.570608699	-0.041025425
at1g64360.1	0	-0.429804348	0.299160002
at1g64370.1	0	-0.120701233	-0.676156261
at1g64380.1	0.349728418	-0.58298994	0.577445688
at1g64385.1	-0.974393192	0.843174442	-0.43519114
at1g64390.1	-0.744693938	-0.9589424	0.898640213
at1g64400.1	0.238197492	0.559775144	0.907025962
at1g64405.1	0.202781038	0.565804594	0.552612475
at1g64430.1	0.412090622	-0.332687277	0.638073625
at1g64440.1	0	0.756391307	-0.839649422
at1g64450.1	0.666428865	-0.096479531	0.406990402
at1g64460.1	-0.852905632	0.770237784	-0.253902499
at1g64470.1	0.462058025	0.8540538	0.806457092
at1g64480.1	0	0.784818038	0.435196048
at1g64490.1	-0.749528125	-0.074100815	0.155459587
at1g64500.1	-0.279675871	-0.898540184	-0.393068572
at1g64510.1	0.238836624	0.88084835	0.663757111
at1g64520.1	-0.861779072	0.882665249	0.332870564
at1g64530.1	-0.318160725	0.017044461	0.098497213
at1g64540.1	-0.835828659	-0.422631573	-0.555015364
at1g64550.1	0	0.241292204	0.021428907
at1g64561.1	0.803835783	-0.365843	0.391997644
at1g64570.1	0	0.562931134	0.413419966
at1g64580.1	-0.860577446	-0.886622694	0.62300121
at1g64583.1	-0.213849083	-0.191333863	-0.648929402
at1g64585.1	0	-0.635317699	-0.951208391
at1g64590.1	0.847992704	-0.26806982	0.261680612
at1g64600.1	0	-0.541326695	0.839768648
at1g64610.1	-0.428944986	0.948497576	-0.061037071
at1g64620.1	0.401130634	0.652394784	-0.167370857
at1g64625.1	0.202061784	0.507891265	0.967615932
at1g64628.1	-0.640049216	0.562428093	-0.358072989
at1g64630.1	0.540972829	-0.341785588	-0.493483397
at1g64640.1	0	0.754146016	-0.565172949
at1g64650.1	-0.557930103	-0.990625558	0.368340027
at1g64660.1	0	-0.471046703	0.226603097
at1g64670.1	-0.177044089	0.090686856	-0.676934462
at1g64680.1	0.307289842	-0.258290373	0.482504734
at1g64690.1	0	-0.919692266	-0.017139556
at1g64700.1	-0.221123891	-0.736172262	0.104955447
at1g64710.1	0.312214433	-0.3876034	-0.281194368
at1g64720.1	0	-0.272862356	-0.127614062
at1g64740.1	0.600492956	0.247120385	-0.262420079
at1g64750.3	-0.122212647	-0.041492536	0.441626268
at1g64760.1	0.596796844	-0.940042622	0.041789802
at1g64770.3	0.961477054	0.052495747	0.450033158
at1g64780.1	0.93513612	-0.389140922	0.866579554
at1g64790.2	0	0.440801048	0.995614566
at1g64800.1	0	0.428294687	-0.975941741
at1g64810.2	0.054423852	-0.587462594	-0.538886903
at1g64820.1	0.99879426	-0.105687771	0.560120042
at1g64830.1	-0.808518081	0.175234505	-0.996606969
at1g64840.1	-0.299098395	-0.455536847	0.483345712
at1g64850.1	0	-0.819763037	-0.267668823
at1g64860.1	0	-0.658928192	0.101789296
at1g64870.1	0.230146356	0.392702339	0.99498894
at1g64880.1	0.685957117	-0.922388333	-0.549292507
at1g64890.1	0	0.40810424	0.640394483
at1g64900.1	0	-0.761531859	0.867446901
at1g64910.1	0	0.843937523	0.077201551
at1g64920.1	0.727678984	0.97563206	-0.975094236
at1g64930.1	-0.3317657	-0.284282909	0.409563602
at1g64940.1	0	0.011209265	-0.155838399
at1g64950.1	0	0.117973052	0.682612744
at1g64960.1	0	-0.853634467	-0.492360239
at1g64970.1	0	0.31627787	0.596756246
at1g64980.1	0	-0.390685034	0.634671843
at1g64990.1	0	0.191753448	-0.123219648
at1g65000.1	0.663080321	-0.105234598	-0.755003542
at1g65010.1	0.797463853	0.466194435	0.565761902
at1g65020.1	0	-0.804255943	0.965486092
at1g65030.1	0.361621285	-0.09171511	0.270228178
at1g65032.1	0	0.519438362	-0.47297969
at1g65040.2	0	-0.086225903	0.616576786
at1g65050.1	0.728277142	-0.134890129	0.101012692
at1g65060.1	0	0.672700429	0.686599839
at1g65070.2	0.140978057	-0.226102033	-0.089046506
at1g65080.1	0.146663209	-0.900321828	0.621956867
at1g65090.2	0	-0.602836819	0.886981645
at1g65110.1	0	-0.982686067	0.687997469
at1g65113.1	-0.655312836	-0.372451568	0.651535072
at1g65120.2	0.91255307	-0.754788988	0.313667872
at1g65130.1	0.968162879	0.609070994	-0.163347767
at1g65140.1	0	0.832863786	0.472114091
at1g65150.1	0.445614005	-0.050071837	-0.833276201
at1g65160.1	0	-0.770907096	0.055676294
at1g65170.1	0.037936381	-0.951041084	0.861044827
at1g65180.1	0.546855209	0.18688082	-0.349187229
at1g65190.1	-0.917406514	-0.081218606	-0.601456705
at1g65200.1	0	0.072058151	-0.249884964
at1g65210.1	-0.378313749	0.191828315	-0.757520469
at1g65220.1	-0.30215558	0.790952163	0.415184161
at1g65230.1	0.224519164	0.967807364	0.304267753
at1g65240.1	-0.694323374	-0.147132459	0.664517191
at1g65250.1	0	0.23094966	0.076258495
at1g65260.1	0.308491923	-0.561428401	-0.437319603
at1g65270.2	-0.010690773	0.201859294	-0.511688921
at1g65280.1	0	-0.29377854	-0.117903723
at1g65290.1	0	0.596125029	0.764359273
at1g65295.1	0	0.850283998	-0.344223335
at1g65300.1	-0.590347446	-0.358696578	-0.048075326
at1g65310.1	0.432348656	0.030706854	-0.022432991
at1g65320.1	-0.413988541	-0.955172117	-0.020973864
at1g65330.1	0	-0.043292424	-0.605904811
at1g65340.1	-0.825417622	0.031886045	0.746742773
at1g65342.1	0	0.752773633	-0.416454029
at1g65346.1	0.347264099	0.004129524	0.882807707
at1g65350.1	0.711432978	-0.203817116	0.999048549
at1g65352.1	0	-0.702190752	0.60764958
at1g65360.1	0.760117191	-0.377644906	-0.213166327
at1g65370.1	0.985383683	-0.709100674	0.046438092
at1g65380.1	0	0.585631809	-0.689720025
at1g65390.1	0.7318762	-0.71927279	-0.746592022
at1g65410.1	0	-0.19083282	-0.588275088
at1g65420.1	0	-0.742561086	-0.62830205
at1g65430.1	0.509747197	0.61117998	-0.093322766
at1g65440.1	0	-0.545850114	-0.915695408
at1g65450.1	0.983515142	-0.005714929	0.208677543
at1g65470.1	0.989876426	-0.347921364	-0.905164999
at1g65480.1	0	-0.446366989	0.715807483
at1g65481.1	0	0.174472081	0.531096846
at1g65483.1	-0.846461872	-0.58946877	-0.030253208
at1g65484.1	0.053993728	0.935664377	0.994648484
at1g65486.1	-0.443224939	0.984050913	0.542249151
at1g65490.1	0.992737032	-0.536256375	-0.254155966
at1g65500.1	-0.251903861	0.092463191	-0.092716234
at1g65510.1	-0.578297773	0.590643608	0.381775516
at1g65520.1	0	0.077645633	-0.253284432
at1g65540.1	-0.045369386	0.081227687	0.468284276
at1g65541.1	-0.970668822	-0.221456929	0.664154534
at1g65550.1	-0.808001146	0.105251569	0.010207797
at1g65560.1	0.830531966	0.561675585	-0.689325851
at1g65570.1	-0.771422482	0.542692728	0.717916556
at1g65580.1	0.705744797	0.069707952	0.818773666
at1g65590.1	0.261846397	0.251091502	-0.494878088
at1g65610.1	-0.179448512	0.583428031	-0.971170773
at1g65620.1	0.195294937	0.64760069	0.79366895
at1g65630.1	0	0.775988469	0.191109668
at1g65640.1	-0.51432844	0.041151729	0.496816994
at1g65650.1	0	0.867742603	0.304195186
at1g65660.1	0.025422937	0.274501458	-0.767299648
at1g65670.1	0.412830513	0.628837555	-0.174999831
at1g65680.1	0.306272381	0.975814507	-0.166675578
at1g65681.1	-0.604514751	0.169824073	0.181739869
at1g65690.1	0.684833637	0.630448546	-0.203816586
at1g65700.3	0	0.852440623	-0.803750964
at1g65710.1	-0.726299038	-0.28796087	0.062337631
at1g65720.1	0.155220123	0.291274601	0.329631161
at1g65730.1	0	-0.258441183	-0.840558608
at1g65740.1	0	0.3888625	-0.027520785
at1g65760.1	0	-0.013520803	-0.846426567
at1g65770.1	-0.369540009	-0.134391608	-0.13587065
at1g65780.1	-0.199345248	0.554410094	0.786501495
at1g65790.1	-0.477456449	-0.601289812	0.198319716
at1g65800.1	0	0.011713057	-0.263415323
at1g65810.1	0.304855654	0.891825434	0.618227662
at1g65820.3	-0.160290197	-0.259257728	0.291888924
at1g65840.1	0	-0.448411219	-0.406852257
at1g65845.1	0	-0.278806389	-0.063684261
at1g65850.2	0	-0.723342139	0.918732322
at1g65860.1	-0.861992666	-0.381356181	0.833465881
at1g65870.1	-0.838966801	0.595027317	0.378811139
at1g65880.1	0.384382896	-0.328305658	-0.403971058
at1g65890.1	0	-0.811830225	-0.41725121
at1g65900.1	0.84283905	-0.316560627	-0.271633489
at1g65907.1	0	-0.067400275	0.079956694
at1g65910.1	0	0.166466158	0.482371176
at1g65920.1	0	0.270620734	0.385494304
at1g65930.1	-0.951808093	0.373561621	-0.526130699
at1g65950.1	0.688429536	-0.058141653	0.751059147
at1g65960.2	-0.17801734	-0.086625796	-0.025661398
at1g65970.1	-0.208121142	-0.872467854	0.862009244
at1g65980.1	-0.680171317	-0.946377231	-0.241047955
at1g65985.1	-0.245751703	0.421262657	0.946617049
at1g65990.1	-0.190385535	0.933066067	0.414725844
at1g66000.1	0.364253668	0.487003404	0.830355509
at1g66020.1	-0.762287852	0.548036601	-0.090043112
at1g66030.1	0	0.889435942	0.736859628
at1g66040.1	0.311380358	0.057162051	-0.729068147
at1g66045.1	0.176922494	-0.949720384	-0.305587388
at1g66050.1	0.659689152	0.616824493	0.958975671
at1g66060.1	0	-0.989865815	-0.546148602
at1g66070.1	0.042580012	0.988687846	0.719974865
at1g66080.1	0.917256181	-0.173526824	-0.837941444
at1g66090.1	-0.993913231	0.984858106	0.795846852
at1g66100.1	0.10912092	-0.812843849	-0.116031767
at1g66110.1	0	0.786195538	0.099840694
at1g66120.1	0	-0.294182037	0.669650714
at1g66130.1	0.494895237	-0.302127446	-0.571907143
at1g66140.1	-0.397855539	0.713697698	0.857455779
at1g66145.1	0	0.58535568	-0.242989584
at1g66150.1	-0.505503872	0.550076129	-0.023041692
at1g66160.1	0.091303925	0.620030185	0.767741019
at1g66170.1	-0.91194301	-0.268949142	0.025112905
at1g66180.1	0.077271092	-0.981368424	0.625478287
at1g66190.1	-0.608435363	0.986799937	0.495639493
at1g66200.3	0	0.732819407	0.71064771
at1g66210.1	-0.363235879	-0.679844148	-0.674384071
at1g66220.1	0	-0.123024987	0.910020545
at1g66230.1	0	-0.186173816	-0.353560992
at1g66235.1	0	0.510706191	-0.763844478
at1g66240.1	0.665930065	-0.074319111	-0.182757946
at1g66245.1	0	-0.060531014	-0.427827349
at1g66250.1	0.276751759	-0.9680646	-0.207413533
at1g66260.1	-0.952299265	-0.366043361	0.090765514
at1g66270.1	0.465785961	-0.241205859	0.63302162
at1g66280.1	0	-0.173259015	-0.316415379
at1g66290.1	-0.811435924	0.911605036	0.272778534
at1g66300.1	-0.900812133	-0.567255003	-0.243997486
at1g66310.1	-0.292446418	0.228045019	-0.725906911
at1g66320.1	0.728942339	0.450434305	-0.993251568
at1g66330.1	-0.33366573	-0.235042067	-0.32146354
at1g66340.1	-0.124615806	-0.10931358	-0.747689207
at1g66345.1	0.378445956	-0.205809599	0.523962924
at1g66350.1	0	0.082567196	0.654184378
at1g66360.1	0	0.476237491	-0.511444799
at1g66370.1	-0.759062999	-0.605200467	-0.071368492
at1g66380.1	-0.034647153	-0.719252914	0.45606497
at1g66390.1	0.531768801	0.290342651	-0.796534603
at1g66400.1	0.61304686	-0.969994725	-0.819668057
at1g66410.2	0.554502591	-0.467948603	-0.369998487
at1g66420.1	0	-0.487788841	-0.829107352
at1g66430.1	0.415726578	-0.376669784	0.361919513
at1g66440.1	0	-0.258653059	-0.408421856
at1g66450.1	0	-0.042869458	0.861216886
at1g66460.1	-0.794082711	0.154563516	0.415219137
at1g66470.1	0	0.420277351	-0.467200229
at1g66475.1	0.692230942	-0.089153534	-0.446081819
at1g66480.1	0.07394166	0.54672886	-0.531875756
at1g66490.1	0.598834903	0.024066078	-0.452227226
at1g66500.1	0.64378406	0.825234868	0.870856243
at1g66510.1	-0.919785152	0.677075207	0.767679621
at1g66520.1	0.915788704	-0.622915453	0.237764926
at1g66530.1	0.515119325	0.628762169	-0.357697902
at1g66540.1	0	-0.617600059	-0.302077004
at1g66550.1	-0.208589024	0.039163381	0.316492133
at1g66553.1	-0.032095368	0.704734294	0.202945297
at1g66560.1	0	0.494765767	-0.019647403
at1g66570.1	-0.398479277	-0.740140356	0.46610451
at1g66580.1	-0.600447712	-0.427770766	-0.456149651
at1g66590.2	-0.643210536	0.881806274	-0.161882685
at1g66600.1	0.15073107	-0.128647886	-0.681307217
at1g66610.1	0.753525468	-0.993330448	0.0904603
at1g66620.1	0	0.208257948	0.5680751
at1g66630.1	0	0.448723181	0.572134963
at1g66640.1	-0.632343779	-0.718375242	0.551716435
at1g66650.1	0.481832302	0.227634529	0.464604013
at1g66660.2	-0.374395185	0.097716279	0.440226542
at1g66670.1	-0.829694037	0.943028055	-0.281928588
at1g66680.1	0.075414907	-0.839969112	0.471884684
at1g66690.1	-0.125941854	-0.313897319	0.7253864
at1g66700.1	0	-0.617081374	-0.599342329
at1g66720.1	0.580518701	-0.884438958	-0.90909526
at1g66730.1	-0.580623204	0.834516693	0.654064387
at1g66740.1	0.293181554	-0.265019827	-0.46735727
at1g66750.1	0	-0.448637828	0.543137048
at1g66760.2	-0.336088196	0.061723608	-0.567257583
at1g66770.1	0	-0.083118931	0.108398275
at1g66780.1	-0.357261075	-0.182840565	0.866069893
at1g66790.1	0	0.253024789	0.159147722
at1g66800.1	0.022276337	0.451544381	-0.890804098
at1g66810.1	0	0.099508083	0.949100361
at1g66820.1	0.415044766	0.91824203	-0.967353192
at1g66830.1	-0.996356546	-0.652013205	0.191273871
at1g66840.1	0.957911326	-0.717770175	0.683780801
at1g66850.1	-0.806246853	0.671432403	0.334555161
at1g66852.1	0.556634282	-0.816949504	0.904779835
at1g66855.1	0.758199561	-0.955323976	-0.443070213
at1g66860.1	0.608479055	0.044216881	0.944320561
at1g66870.1	0	0.068359949	-0.885304981
at1g66880.1	-0.220190622	0.621111352	0.735698466
at1g66890.1	0	0.581618724	-0.82099188
at1g66900.1	-0.918408808	0.653906512	-0.000673502
at1g66910.1	0	-0.748209892	-0.664658033
at1g66920.2	-0.150353422	-0.838438483	0.747055925
at1g66930.1	0.874551587	-0.056194632	0.318091581
at1g66940.1	-0.151162292	-0.04298114	-0.814896072
at1g66950.1	-0.349609528	-0.757555438	-0.189708548
at1g66960.1	0.619942169	0.08985836	0.67839497
at1g66970.2	0	0.511545474	0.423258508
at1g66980.1	0	0.283347719	0.730298364
at1g67000.1	0.220238343	-0.850787677	0.247049111
at1g67020.1	-0.754329651	-0.150388449	0.617138952
at1g67025.1	-0.283882743	-0.744908341	-0.997926033
at1g67030.1	0.240490174	-0.337143116	0.542328372
at1g67035.2	-0.397807797	-0.069945341	0.015155033
at1g67040.1	0	-0.462441178	-0.178669978
at1g67050.1	-0.08836873	0.950953694	-0.067409761
at1g67060.1	-0.354673536	-0.997486045	-0.402141392
at1g67070.1	0	0.467930525	0.278619784
at1g67080.1	-0.938080603	-0.090679072	0.665443829
at1g67090.1	-0.67891267	-0.120575578	-0.690229233
at1g67100.1	-0.713146401	-0.871369866	0.959546437
at1g67110.1	-0.220549704	0.897039656	-0.317048542
at1g67120.1	0	0.531995454	0.656410771
at1g67130.1	-0.008185805	0.40832178	0.378449259
at1g67140.3	0.705980675	-0.312503597	-0.806365643
at1g67148.1	0.045602939	-0.581414181	0.829914139
at1g67150.2	-0.358709611	-0.493303125	-0.142153323
at1g67160.1	-0.041236405	-0.191014998	0.117671711
at1g67170.1	0.910094538	-0.03885951	-0.663438136
at1g67180.1	0.014377944	0.792280442	0.159636826
at1g67190.1	0	0.388539786	0.421810879
at1g67210.1	0.931818801	0.961915878	0.922590864
at1g67220.1	0.511728107	-0.674430521	0.991605942
at1g67230.1	-0.892868673	-0.79709856	0.708595167
at1g67250.1	0	-0.128916294	0.657568012
at1g67260.1	0.008699612	0.30943139	-0.086458407
at1g67265.1	-0.232504215	-0.117134769	-0.448489881
at1g67270.1	0	-0.19517762	0.875187575
at1g67280.1	-0.591210245	0.377825764	0.243055003
at1g67290.1	0	-0.899824699	0.653299529
at1g67300.2	0	0.081252405	0.843613064
at1g67310.1	-0.244932265	0.954712244	-0.888809215
at1g67320.3	0	0.436193154	-0.756392264
at1g67325.2	-0.700201481	-0.941376597	-0.109214837
at1g67330.1	-0.553756733	0.23315612	0.341574193
at1g67340.1	-0.023535476	0.556788678	0.506609389
at1g67350.1	0.638534869	-0.563372651	-0.458961251
at1g67360.2	0.597266894	0.300293081	-0.445731147
at1g67370.1	-0.41286298	-0.441446743	0.43168653
at1g67390.1	0	-0.53294398	-0.237568941
at1g67400.1	0.102475101	-0.452275323	0.755860589
at1g67410.1	0	-0.770918554	-0.307706921
at1g67420.2	-0.278694719	-0.596161058	0.144965394
at1g67430.1	-0.536076531	-0.256135963	-0.597053052
at1g67440.1	0	0.78305121	0.103913506
at1g67450.1	-0.89358289	0.501239538	-0.992636783
at1g67455.1	-0.11074726	0.848254083	0.500064183
at1g67460.1	0	0.877346244	0.424262237
at1g67470.1	0.282781135	-0.975369534	-0.42640628
at1g67480.1	0	-0.675614934	0.382480117
at1g67490.1	-0.107711345	-0.880273478	-0.785457824
at1g67500.2	0	0.849195505	-0.395730922
at1g67510.1	0.817587228	0.883847317	0.603259712
at1g67520.1	-0.412541937	0.685173202	0.055388782
at1g67530.1	-0.466131304	-0.107669439	0.81573845
at1g67540.2	0	-0.427133006	0.512892789
at1g67550.1	0	0.790205974	0.796276152
at1g67560.1	0	-0.357548844	0.074218925
at1g67570.1	0	0.097138028	0.624825851
at1g67580.1	-0.168233832	-0.09938534	-0.687474049
at1g67590.1	-0.487193245	-0.290687851	-0.395843854
at1g67600.1	-0.998452217	-0.161014577	0.854971015
at1g67620.1	0	-0.465084668	0.573263282
at1g67623.1	-0.364782769	0.593942832	0.250323523
at1g67630.1	-0.733742742	0.562414831	-0.214412709
at1g67635.1	0	-0.285043499	-0.802759431
at1g67640.1	-0.244082688	-0.476986264	0.892480461
at1g67650.1	-0.240823747	0.744774542	-0.140679359
at1g67660.1	0	0.603738746	0.363274015
at1g67670.1	-0.496920071	-0.191935869	0.632164646
at1g67680.1	0	-0.550723403	0.772245289
at1g67690.1	0.364920318	-0.781571105	0.307779106
at1g67700.2	0	-0.925337054	0.110555182
at1g67710.1	0.48585259	-0.602969156	-0.057830112
at1g67720.1	0	-0.705805498	0.084186048
at1g67730.1	-0.226384643	-0.493575869	-0.118264383
at1g67740.1	0	-0.024383937	0.388936909
at1g67750.1	0	-0.657636016	0.077168665
at1g67760.1	0	0.275249958	-0.26791722
at1g67770.1	0.903426015	-0.62771012	0.154754251
at1g67775.1	-0.365197746	-0.39038603	0.149206012
at1g67780.1	-0.531122778	-0.180412122	-0.091649108
at1g67785.1	-0.137951831	-0.520587897	-0.718182424
at1g67790.1	0	0.425175876	0.585235875
at1g67800.2	0	-0.341509706	0.036987871
at1g67810.1	-0.209495822	-0.028568347	0.35751388
at1g67820.1	-0.477399873	-0.734009928	-0.887403658
at1g67830.1	0	-0.424478917	-0.522855853
at1g67840.1	-0.538368635	0.750482657	-0.921652032
at1g67850.1	0	-0.588264634	-0.131064342
at1g67855.1	0.318439947	-0.869189858	-0.976774381
at1g67856.1	0	-0.869141675	0.761632838
at1g67860.1	-0.918125931	-0.297115363	-0.847766055
at1g67865.1	0.354103201	-0.479085815	0.371487
at1g67870.1	-0.18205078	-0.892456433	-0.998311067
at1g67875.1	0.229116535	0.892623425	0.387307155
at1g67880.1	0	0.292915157	-0.722860257
at1g67890.1	0.148676696	0.145980411	0.24286458
at1g67900.1	-0.515746113	-0.261968423	0.634285768
at1g67910.1	0.331390159	-0.876268444	-0.621978236
at1g67920.1	-0.130967167	-0.131140334	-0.167753527
at1g67930.1	-0.083119535	0.234136325	0.666918975
at1g67940.1	-0.424435638	0.030743273	0.689296591
at1g67950.3	0	0.317701888	0.612768186
at1g67960.1	0.220141598	0.016256358	0.609369935
at1g67970.1	-0.314110946	-0.510332754	0.901201522
at1g67980.1	-0.670915003	0.228522133	-0.959416552
at1g67990.1	0.215162869	0.372274891	-0.979824264
at1g68000.1	0	-0.85257562	0.171671696
at1g68010.2	0	-0.800376123	0.19104131
at1g68020.2	-0.348122285	0.437964493	0.560757028
at1g68030.1	0	0.926380772	-0.62141198
at1g68040.1	0.440657513	-0.502865006	-0.625674785
at1g68050.1	-0.657491583	0.849678699	0.69551537
at1g68060.1	-0.837692277	-0.048903063	0.460634103
at1g68070.1	0	0.325644957	0.498610529
at1g68080.1	0	-0.373104727	-0.005075509
at1g68090.1	0.175066963	-0.854481972	-0.375653875
at1g68100.1	0.395948076	0.952417074	0.194307132
at1g68110.1	0	0.077393224	-0.393350372
at1g68120.1	0	-0.755619735	0.105636758
at1g68130.1	-0.229409776	-0.650772569	0.578903117
at1g68140.1	0.006116038	-0.638702151	-0.143901727
at1g68150.1	0	-0.150717471	-0.238578797
at1g68160.1	-0.860462969	-0.948919142	0.855591051
at1g68170.1	0	-0.712777949	-0.16743773
at1g68180.1	0.678576095	0.169784572	-0.789347541
at1g68185.1	0.808069312	0.694071804	0.908176051
at1g68190.1	0.081585378	-0.401246488	0.368828391
at1g68200.1	0	0.32735507	0.709116867
at1g68210.1	0.045314936	0.068020016	0.725224376
at1g68220.1	0.440067245	0.525512711	-0.825245199
at1g68230.2	0	-0.962845056	-0.023985326
at1g68238.1	0.608349622	-0.622649324	0.671654148
at1g68240.1	-0.415548435	0.23872245	0.733686143
at1g68250.1	0	0.873551652	-0.563374302
at1g68260.1	-0.251828981	0.880035599	-0.296019634
at1g68270.1	0	0.77225354	0.480013433
at1g68280.1	0.80530632	0.973825806	-0.6442303
at1g68290.1	-0.333136162	-0.254253829	0.926917355
at1g68300.1	0.164864459	-0.816649307	0.510651826
at1g68310.1	0.674069494	0.57533016	0.952534905
at1g68320.1	-0.369792956	-0.993557668	-0.773327853
